,IDORDRE,Wilaya,Moughataa,Commune,LON,LAT,Type,Milieu,School Code,Name of the school,Locality Code,Classrooms,Divisions,Students,Teachers,Water,Electricity,Latrines,Tower_Distance,Type of Service,Tower Details,Tower_Latitude,Tower_Longitude
2460,110,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.11159,-15.993839999999999,Prive,Urbain,0.0,LES ECOLES PRIVEES IMAM EL GHAZALY,13401001.0,11.0,7.0,275.0,18.0,1.0,1.0,4.0,0.22,3G,MC3G0077,18.11094444,-15.99183333
2461,115,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.10047,-15.995410000000001,Prive,Urbain,278.0,LES PETITS FUTES,13401001.0,10.0,5.0,250.0,10.0,1.0,1.0,4.0,0.1,3G,MR3G0096,18.09975167,-15.99589833
2462,85,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.08513,-15.97665,Public,Urbain,1307501.0,LYCEE DES JEUNES FILLES,13401001.0,8.0,7.0,200.0,18.0,1.0,1.0,8.0,0.24,3G,MR3G0108,18.085923,-15.978713
2463,125,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.092370000000003,-15.978079999999999,Prive,Urbain,0.0,LYCEE EL HADJ OMAR TALL,13401001.0,13.0,7.0,325.0,32.0,1.0,1.0,3.0,0.03,3G,MR3G0109,18.092505,-15.977795
2464,117,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.09004,-15.9841,Prive,Urbain,0.0,LYCEE FRACAIS THEODORD MONOD,13401001.0,21.0,7.0,525.0,57.0,1.0,1.0,52.0,0.11,3G,MR3G0102,18.0905,-15.985029999999998
2465,127,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.09413,-15.979220000000002,Prive,Urbain,0.0,LYCEE PRIVE DU SAHEL,13401001.0,13.0,7.0,325.0,78.0,1.0,1.0,4.0,0.24,3G,MR3G0109,18.092505,-15.977795
2466,108,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.10618,-15.9783,Prive,Urbain,0.0,LYCEE PRIVEES EL IMAN WATAWA,13401001.0,7.0,6.0,175.0,13.0,1.0,1.0,3.0,0.1,3G,MR3G0119,18.106460000000002,-15.97923
2467,93,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.100569,-15.9791,Public,Urbain,0.0,LYCEE TZ,13401001.0,6.0,7.0,158.0,19.0,1.0,1.0,2.0,0.17,3G,MA3G0021,18.1001,-15.98065
2468,60,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.07939,-15.977129999999999,prive,Urbain,0.0,NASR AL ISLAM,13401001.0,1.0,2.0,47.0,2.0,1.0,1.0,8.0,0.17,3G,MC3G0066,18.07866,-15.97574
2469,105,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.10632,-15.998129999999998,Prive,Urbain,2221.0,NENABI EL OULOUM,13401001.0,10.0,7.0,250.0,18.0,1.0,1.0,3.0,0.18,3G,MR3G0105,18.1051,-15.9993
2470,120,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.10262,-15.97882,Prive,Urbain,0.0,NOUR ALMAARIFA,13401001.0,7.0,7.0,175.0,14.0,1.0,1.0,3.0,0.34,3G,MA3G0021,18.1001,-15.98065
2471,91,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.08408,-15.9779,Prive,Urbain,0.0,RAHMA EL OURWA,13401001.0,9.0,7.0,233.0,28.0,1.0,1.0,5.0,0.17,3G,MC3G0083,18.08264167,-15.97836389
2472,94,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.10529,-15.992339999999999,Prive,Urbain,1428.0,SAVOIR,13401001.0,7.0,7.0,191.0,23.0,1.0,1.0,0.0,0.25,3G,MA3G0159,18.107526,-15.992528
2473,63,13-Nouakchott,Tevragh Zeina,Tevragh Zeina,18.08014,-15.98357,public,Urbain,0.0,YAHDHIH OULD ABDEL WEDOUD,13401001.0,10.0,6.0,206.0,11.0,0.0,1.0,2.0,0.28,3G,MC3G0087,18.0823,-15.985
2492,53,13-Nouakchott,Arafat,Arafat,18.03678,-15.96015,prive,Urbain,0.0,TAIBA,13701001.0,7.0,6.0,131.0,8.0,1.0,0.0,2.0,0.2,3G,MC3G0193,18.03537,-15.961379999999998
2493,68,13-Nouakchott,Arafat,Arafat,18.03448,-15.959679999999999,public,Urbain,0.0,ABBE,13701001.0,17.0,6.0,604.0,18.0,1.0,0.0,8.0,0.21,3G,MC3G0193,18.03537,-15.961379999999998
2494,40,13-Nouakchott,Arafat,Arafat,18.05721,-15.96529,public,Urbain,0.0,ABDELLAHI BEN OUMAR,13701001.0,10.0,6.0,6.0,11.0,1.0,0.0,2.0,0.34,3G,MR3G0049,18.058188,-15.968339000000002
2495,32,13-Nouakchott,Arafat,Arafat,18.0587,-15.965879999999999,public,Urbain,0.0,ABOU DOUJANA,13701001.0,9.0,6.0,6.0,10.0,0.0,0.0,8.0,0.27,3G,MR3G0049,18.058188,-15.968339000000002
2496,21,13-Nouakchott,Arafat,Arafat,18.06429,-15.955210000000001,public,Urbain,0.0,ABOU HANIVA,13701001.0,9.0,6.0,307.0,10.0,0.0,0.0,12.0,0.42,3G,MC3G0206,18.0605,-15.95555
2497,94,13-Nouakchott,Arafat,Arafat,18.07784444,-15.96391667,prive,Urbain,0.0,ADWA EL ILM,13701001.0,5.0,6.0,103.0,6.0,1.0,1.0,6.0,0.06,3G,MR3G0042,18.0775556,-15.9644167
2498,69,13-Nouakchott,Arafat,Arafat,18.039070000000002,-15.958420000000002,prive,Urbain,0.0,AL MOURAD,13701001.0,9.0,6.0,327.0,10.0,1.0,1.0,2.0,0.16,3G,MA3G0028,18.0392,-15.9569
2499,153,13-Nouakchott,Arafat,Arafat,18.07023889,-15.96287778,Prive,Urbain,0.0,ALEM CHEN AKITA,13701001.0,2.0,3.0,58.0,7.0,1.0,1.0,1.0,0.23,3G,MR3G0044,18.071432,-15.961064000000002
2500,117,13-Nouakchott,Arafat,Arafat,18.04362,-15.97269,prive,Urbain,0.0,AMADOU HAMPATE BA,13701001.0,6.0,6.0,245.0,7.0,1.0,1.0,7.0,0.34,3G,MR3G0043,18.046492,-15.973707000000001
2501,31,13-Nouakchott,Arafat,Arafat,18.06005,-15.9687,public,Urbain,0.0,ARAFAT 4,13701001.0,8.0,6.0,255.0,9.0,0.0,0.0,12.0,0.19,3G,MC3G0168,18.05939,-15.970320000000001
2502,42,13-Nouakchott,Arafat,Arafat,18.072457999999997,-15.960103,public,Urbain,0.0,ARAFAT2,13701001.0,26.0,3.0,1878.0,54.0,1.0,1.0,4.0,0.15,3G,MR3G0044,18.071432,-15.961064000000002
2503,161,13-Nouakchott,Arafat,Arafat,18.03671,-15.961210000000001,Public,Urbain,1301505.0,ARRAFAT 4,13701001.0,15.0,7.0,375.0,30.0,0.0,0.0,8.0,0.15,3G,MC3G0193,18.03537,-15.961379999999998
2504,111,13-Nouakchott,Arafat,Arafat,18.06844,-15.95466,prive,Urbain,0.0,ATARBIYA,13701001.0,5.0,6.0,65.0,6.0,1.0,0.0,1.0,0.24,3G,MR3G0047,18.070206,-15.953378
2505,162,13-Nouakchott,Arafat,Arafat,18.05412,-15.972529999999999,Prive,Urbain,1065.0,ATLASSI,13701001.0,20.0,10.0,497.0,21.0,1.0,1.0,4.0,0.15,3G,MC3G0192,18.05441667,-15.97112222
2506,37,13-Nouakchott,Arafat,Arafat,18.061329999999998,-15.9648,prive,Urbain,0.0,BAB EL MOUSTAKBEL,13701001.0,10.0,6.0,158.0,11.0,1.0,1.0,1.0,0.47,3G,MR3G0041,18.0612267,-15.960370000000001
2507,71,13-Nouakchott,Arafat,Arafat,18.03671,-15.961210000000001,prive,Urbain,0.0,BAB OULOUM,13701001.0,8.0,6.0,192.0,9.0,1.0,1.0,4.0,0.15,3G,MC3G0193,18.03537,-15.961379999999998
2508,90,13-Nouakchott,Arafat,Arafat,18.061329999999998,-15.9648,prive,Urbain,0.0,BAIT EL HIKAM,13701001.0,3.0,4.0,82.0,4.0,1.0,0.0,1.0,0.47,3G,MR3G0041,18.0612267,-15.960370000000001
2509,164,13-Nouakchott,Arafat,Arafat,18.03671,-15.961210000000001,Prive,Urbain,704.0,BOURGEON ET MABARE,13701001.0,13.0,12.0,268.0,23.0,1.0,1.0,1.0,0.15,3G,MC3G0193,18.03537,-15.961379999999998
2510,10,13-Nouakchott,Arafat,Arafat,18.05275,-15.97016,public,Urbain,0.0,CHEIKH HAMAHOULAH,13701001.0,18.0,6.0,437.0,19.0,0.0,0.0,8.0,0.21,3G,MC3G0192,18.05441667,-15.97112222
2511,79,13-Nouakchott,Arafat,Arafat,18.043779999999998,-15.9596,prive,Urbain,0.0,CHEIKH MED MOUSTAPHA,13701001.0,1.0,2.0,51.0,2.0,0.0,0.0,2.0,0.33,3G,MC3G0173,18.046310000000002,-15.957989999999999
2512,6,13-Nouakchott,Arafat,Arafat,18.07023,-15.945020000000001,prive,Urbain,0.0,CHEIKH MED VADEL,13701001.0,17.0,6.0,496.0,18.0,0.0,0.0,16.0,0.1,3G,MR3G0051,18.07105556,-15.94472222
2513,5,13-Nouakchott,Arafat,Arafat,18.06128,-15.94307,public,Urbain,0.0,CHEIKH MOHAMED HAVED,13701001.0,18.0,6.0,475.0,19.0,0.0,0.0,4.0,0.5,3G,MC3G0199,18.06208056,-15.93840833
2514,49,13-Nouakchott,Arafat,Arafat,18.07105,-15.96255833,public,Urbain,0.0,CHEIKH SAAD BOUH,13701001.0,10.0,6.0,283.0,11.0,0.0,0.0,6.0,0.16,3G,MR3G0044,18.071432,-15.961064000000002
2515,131,13-Nouakchott,Arafat,Arafat,18.05519,-15.95449,Public,Urbain,1301503.0,COLLEGE ARAFAT2,13701001.0,9.0,7.0,225.0,27.0,0.0,1.0,2.0,0.14,3G,MC3G0172,18.05636389,-15.95413611
2516,139,13-Nouakchott,Arafat,Arafat,18.07241,-15.948229999999999,Public,Urbain,13015015.0,COLLEGE ARAFAT3,13701001.0,10.0,7.0,250.0,22.0,0.0,1.0,8.0,0.08,3G,MC3G0181,18.072979999999998,-15.94871
2517,160,13-Nouakchott,Arafat,Arafat,18.049129999999998,-15.95928,Prive,Urbain,1301506.0,COLLEGE ARAFAT5,13701001.0,14.0,7.0,350.0,24.0,0.0,1.0,8.0,0.32,3G,MR3G0040,18.04819444,-15.96216667
2518,140,13-Nouakchott,Arafat,Arafat,18.07105,-15.94348,Public,Urbain,1301507.0,COLLEGE ARAFAT6,13701001.0,6.0,7.0,166.0,20.0,0.0,0.0,6.0,0.12,3G,MC3G0220,18.071170000000002,-15.944629999999998
2519,147,13-Nouakchott,Arafat,Arafat,18.06126,-15.95749,Public,Urbain,1301508.0,COLLEGE ARAFAT7,13701001.0,13.0,7.0,325.0,26.0,0.0,1.0,10.0,0.22,3G,MC3G0206,18.0605,-15.95555
2520,44,13-Nouakchott,Arafat,Arafat,18.0743,-15.96473,prive,Urbain,0.0,DAR EL FICR,13701001.0,6.0,6.0,151.0,7.0,1.0,1.0,2.0,0.19,3G,MA3G0151,18.07591,-15.964070000000001
2521,151,13-Nouakchott,Arafat,Arafat,18.0743,-15.96473,Prive,Urbain,88.0,DAR EL VIKR,13701001.0,4.0,6.0,108.0,13.0,1.0,1.0,2.0,0.19,3G,MA3G0151,18.07591,-15.964070000000001
2522,113,13-Nouakchott,Arafat,Arafat,18.06035,-15.953339999999999,public,Urbain,0.0,D'HOU NOUREINY,13701001.0,17.0,6.0,553.0,18.0,1.0,1.0,7.0,0.23,3G,MR3G0038,18.06192,-15.95196
2523,155,13-Nouakchott,Arafat,Arafat,18.0754,-15.96292,Prive,Urbain,7700.0,DOURRA,13701001.0,6.0,8.0,148.0,11.0,1.0,1.0,2.0,0.13,3G,MA3G0151,18.07591,-15.964070000000001
2524,65,13-Nouakchott,Arafat,Arafat,18.04017,-15.959760000000001,public,Urbain,0.0,ECOLE BAKAR,13701001.0,17.0,6.0,670.0,18.0,1.0,0.0,6.0,0.32,3G,MA3G0028,18.0392,-15.9569
2525,104,13-Nouakchott,Arafat,Arafat,18.04879,-15.96865,prive,Urbain,0.0,ECOLE EZZYADA,13701001.0,5.0,6.0,70.0,6.0,1.0,1.0,2.0,0.17,3G,MC3G0169,18.04789,-15.969929999999998
2526,60,13-Nouakchott,Arafat,Arafat,18.036739999999998,-15.961089999999999,public,Urbain,0.0,ECOLE HAMZA,13701001.0,19.0,6.0,481.0,20.0,1.0,0.0,8.0,0.16,3G,MC3G0193,18.03537,-15.961379999999998
2527,34,13-Nouakchott,Arafat,Arafat,18.07287,-15.966029999999998,public,Urbain,0.0,ECOLE HOUSSEIN 1,13701001.0,9.0,6.0,226.0,10.0,0.0,0.0,4.0,0.26,3G,MC3G0164,18.07272222,-15.96852778
2528,100,13-Nouakchott,Arafat,Arafat,18.06701944,-15.96322222,prive,Urbain,0.0,ECOLE MIMBAR,13701001.0,13.0,6.0,293.0,14.0,1.0,1.0,2.0,0.24,3G,MR3G0045,18.066323,-15.965399
2529,165,13-Nouakchott,Arafat,Arafat,18.03744,-15.954989999999999,Prive,Urbain,237.0,EDOUWAY,13701001.0,7.0,10.0,254.0,14.0,1.0,1.0,1.0,0.17,3G,MC3G0217,18.036284,-15.953998
2530,107,13-Nouakchott,Arafat,Arafat,18.06074,-15.945839999999999,prive,Urbain,0.0,EL BIRR,13701001.0,9.0,6.0,189.0,10.0,1.0,0.0,3.0,0.66,3G,MR3G0038,18.06192,-15.95196
2531,129,13-Nouakchott,Arafat,Arafat,18.06079,-15.945789999999999,Prive,Urbain,608.0,EL BIRRE,13701001.0,3.0,4.0,75.0,9.0,1.0,0.0,2.0,0.66,3G,MR3G0038,18.06192,-15.95196
2532,55,13-Nouakchott,Arafat,Arafat,18.053079999999998,-15.960529999999999,public,Urbain,0.0,EL FETH ALI,13701001.0,7.0,6.0,168.0,8.0,1.0,1.0,2.0,0.16,3G,MC3G0215,18.05211667,-15.95940278
2533,41,13-Nouakchott,Arafat,Arafat,18.07396,-15.964839999999999,public,Urbain,0.0,EL HACEN,13701001.0,10.0,6.0,291.0,11.0,0.0,0.0,6.0,0.23,3G,MA3G0151,18.07591,-15.964070000000001
2534,28,13-Nouakchott,Arafat,Arafat,18.057389999999998,-15.97284,prive,Urbain,0.0,EL HAMD,13701001.0,5.0,6.0,134.0,6.0,0.0,1.0,2.0,0.31,3G,MR3G0065,18.056520000000003,-15.97564
2535,128,13-Nouakchott,Arafat,Arafat,18.07733,-15.96061,Prive,Urbain,963.0,EL HOUDA,13701001.0,10.0,7.0,250.0,25.0,1.0,1.0,1.0,0.33,3G,MC3G0166,18.07501,-15.95871
2536,1,13-Nouakchott,Arafat,Arafat,18.07699,-15.960560000000001,prive,Urbain,0.0,EL HOUDA,13701001.0,8.0,6.0,86.0,9.0,1.0,1.0,2.0,0.29,3G,MC3G0166,18.07501,-15.95871
2537,54,13-Nouakchott,Arafat,Arafat,18.036739999999998,-15.961089999999999,prive,Urbain,0.0,EL IBDAA,13701001.0,7.0,6.0,124.0,8.0,1.0,1.0,3.0,0.16,3G,MC3G0193,18.03537,-15.961379999999998
2538,145,13-Nouakchott,Arafat,Arafat,18.057389999999998,-15.97284,Prive,Urbain,130101164.0,EL ICHAA,13701001.0,10.0,12.0,268.0,19.0,0.0,1.0,2.0,0.31,3G,MR3G0065,18.056520000000003,-15.97564
2539,146,13-Nouakchott,Arafat,Arafat,18.058529999999998,-15.955820000000001,Prive,Urbain,287.0,EL INAYA,13701001.0,13.0,13.0,414.0,23.0,1.0,1.0,2.0,0.22,3G,MC3G0206,18.0605,-15.95555
2540,166,13-Nouakchott,Arafat,Arafat,18.036739999999998,-15.961089999999999,Prive,Urbain,1128.0,EL IRDAA,13701001.0,6.0,7.0,150.0,18.0,1.0,1.0,2.0,0.16,3G,MC3G0193,18.03537,-15.961379999999998
2541,150,13-Nouakchott,Arafat,Arafat,18.0745,-15.9603,Prive,Urbain,501.0,EL ISLAH AID,13701001.0,21.0,7.0,525.0,38.0,1.0,1.0,2.0,0.18,3G,MC3G0166,18.07501,-15.95871
2542,171,13-Nouakchott,Arafat,Arafat,18.066317,-15.938735999999999,Prive,Urbain,0.0,EL IZDIHAR,13701001.0,6.0,9.0,131.0,14.0,1.0,1.0,2.0,0.47,3G,MC3G0199,18.06208056,-15.93840833
2543,12,13-Nouakchott,Arafat,Arafat,18.03679,-15.960989999999999,prive,Urbain,0.0,EL KEWKEB,13701001.0,5.0,6.0,87.0,6.0,1.0,0.0,1.0,0.16,3G,MC3G0193,18.03537,-15.961379999999998
2544,89,13-Nouakchott,Arafat,Arafat,18.0593,-15.95665,prive,Urbain,0.0,EL MAALI,13701001.0,10.0,6.0,328.0,11.0,1.0,1.0,3.0,0.18,3G,MC3G0206,18.0605,-15.95555
2545,83,13-Nouakchott,Arafat,Arafat,18.06983,-15.962279999999998,prive,Urbain,0.0,EL MALAZE,13701001.0,5.0,6.0,136.0,6.0,1.0,1.0,2.0,0.22,3G,MR3G0044,18.071432,-15.961064000000002
2546,75,13-Nouakchott,Arafat,Arafat,18.04375,-15.9677,prive,Urbain,0.0,EL MOUTE ALEM ELVAGHIH,13701001.0,4.0,5.0,81.0,5.0,1.0,0.0,3.0,0.22,3G,MA3G0002,18.0455,-15.9686
2547,11,13-Nouakchott,Arafat,Arafat,18.07378,-15.957020000000002,prive,Urbain,0.0,EL OUTOUR1,13701001.0,14.0,6.0,273.0,15.0,1.0,1.0,2.0,0.19,3G,MA3G0055,18.0754,-15.9564
2548,91,13-Nouakchott,Arafat,Arafat,18.06955,-15.964870000000001,prive,Urbain,0.0,EL VADHILA,13701001.0,7.0,6.0,88.0,8.0,1.0,1.0,2.0,0.26,3G,MR3G0046,18.070284,-15.96725
2549,78,13-Nouakchott,Arafat,Arafat,18.071270000000002,-15.962489999999999,prive,Urbain,0.0,EL VAROUGH,13701001.0,11.0,6.0,327.0,12.0,0.0,0.0,7.0,0.15,3G,MR3G0044,18.071432,-15.961064000000002
2550,159,13-Nouakchott,Arafat,Arafat,18.04727,-15.97165,Prive,Urbain,106.0,EL WAFA,13701001.0,6.0,7.0,150.0,18.0,1.0,1.0,7.0,0.19,3G,MC3G0169,18.04789,-15.969929999999998
2551,52,13-Nouakchott,Arafat,Arafat,18.04727,-15.97165,prive,Urbain,0.0,EL WEVA,13701001.0,17.0,6.0,299.0,18.0,1.0,1.0,3.0,0.19,3G,MC3G0169,18.04789,-15.969929999999998
2552,88,13-Nouakchott,Arafat,Arafat,18.06887,-15.9521,prive,Urbain,0.0,EMEHEL EJIDID,13701001.0,7.0,6.0,82.0,8.0,1.0,0.0,2.0,0.2,3G,MR3G0047,18.070206,-15.953378
2553,149,13-Nouakchott,Arafat,Arafat,18.06919,-15.95159,Prive,Urbain,710.0,EMJAD,13701001.0,1.0,4.0,25.0,8.0,0.0,1.0,2.0,0.22,3G,MR3G0047,18.070206,-15.953378
2554,24,13-Nouakchott,Arafat,Arafat,18.06919,-15.95159,prive,Urbain,0.0,EMJAD ARAFAT,13701001.0,5.0,6.0,91.0,6.0,0.0,1.0,2.0,0.22,3G,MR3G0047,18.070206,-15.953378
2555,168,13-Nouakchott,Arafat,Arafat,18.05051,-15.955029999999999,Prive,Urbain,0.0,EMMZARID,13701001.0,3.0,4.0,75.0,9.0,1.0,1.0,1.0,0.36,3G,MA3G0152,18.04738,-15.9542
2556,82,13-Nouakchott,Arafat,Arafat,18.05049,-15.955010000000001,prive,Urbain,0.0,ENNAZZARIE,13701001.0,6.0,6.0,166.0,7.0,1.0,1.0,2.0,0.36,3G,MA3G0152,18.04738,-15.9542
2557,156,13-Nouakchott,Arafat,Arafat,18.040177,-15.95975,Prive,Urbain,465.0,ERRAJA,13701001.0,5.0,5.0,125.0,10.0,1.0,1.0,1.0,0.32,3G,MA3G0028,18.0392,-15.9569
2558,61,13-Nouakchott,Arafat,Arafat,18.04017,-15.95975,prive,Urbain,0.0,ERRAJA,13701001.0,10.0,6.0,235.0,11.0,1.0,1.0,2.0,0.32,3G,MA3G0028,18.0392,-15.9569
2559,136,13-Nouakchott,Arafat,Arafat,18.04879,-15.96865,Prive,Urbain,211.0,ESSYADA,13701001.0,4.0,7.0,100.0,15.0,1.0,1.0,0.0,0.17,3G,MC3G0169,18.04789,-15.969929999999998
2560,99,13-Nouakchott,Arafat,Arafat,18.07374167,-15.96637222,prive,Urbain,0.0,ETTAWOUK,13701001.0,5.0,6.0,137.0,6.0,1.0,1.0,1.0,0.25,3G,MC3G0164,18.07272222,-15.96852778
2561,132,13-Nouakchott,Arafat,Arafat,18.07374167,-15.96637222,Prive,Urbain,689.0,ETTAWOUKH,13701001.0,5.0,7.0,125.0,14.0,1.0,1.0,1.0,0.25,3G,MC3G0164,18.07272222,-15.96852778
2562,29,13-Nouakchott,Arafat,Arafat,18.057129999999997,-15.95316,prive,Urbain,0.0,EZEMAN,13701001.0,5.0,6.0,189.0,6.0,1.0,1.0,2.0,0.13,3G,MC3G0172,18.05636389,-15.95413611
2563,172,13-Nouakchott,Arafat,Arafat,18.047320000000003,-15.958089999999999,Prive,Urbain,789.0,Ghalem,13701001.0,10.0,10.0,395.0,16.0,1.0,0.0,1.0,0.11,3G,MC3G0173,18.046310000000002,-15.957989999999999
2564,8,13-Nouakchott,Arafat,Arafat,18.07475,-15.954820000000002,prive,Urbain,0.0,GROUPE SCOLAIRE DESCARTES,13701001.0,6.0,6.0,213.0,7.0,1.0,1.0,3.0,0.18,3G,MA3G0055,18.0754,-15.9564
2565,23,13-Nouakchott,Arafat,Arafat,18.0623,-15.960820000000002,public,Urbain,0.0,HAMED O/ TOLBA,13701001.0,11.0,6.0,468.0,12.0,0.0,0.0,12.0,0.1,3G,MA3G0048,18.062,-15.9599
2566,33,13-Nouakchott,Arafat,Arafat,18.05697222,-15.96276667,public,Urbain,0.0,HOUSSEIN 2,13701001.0,9.0,6.0,250.0,10.0,0.0,0.0,0.0,0.26,3G,MC3G0170,18.054660000000002,-15.96311
2567,38,13-Nouakchott,Arafat,Arafat,18.05477,-15.959520000000001,prive,Urbain,0.0,IBN KHALDOUN,13701001.0,7.0,6.0,139.0,8.0,1.0,1.0,2.0,0.3,3G,MC3G0215,18.05211667,-15.95940278
2568,45,13-Nouakchott,Arafat,Arafat,18.075275,-15.96175833,prive,Urbain,0.0,IBN YACINE,13701001.0,9.0,6.0,105.0,10.0,1.0,1.0,2.0,0.25,3G,MA3G0151,18.07591,-15.964070000000001
2569,115,13-Nouakchott,Arafat,Arafat,18.05249,-15.97,prive,Urbain,0.0,IBNA ACHIR,13701001.0,5.0,6.0,61.0,6.0,1.0,0.0,2.0,0.24,3G,MC3G0192,18.05441667,-15.97112222
2570,63,13-Nouakchott,Arafat,Arafat,18.042070000000002,-15.96074,prive,Urbain,0.0,ISDIHANE,13701001.0,4.0,5.0,63.0,5.0,0.0,0.0,2.0,0.26,3G,MC3G0204,18.04126,-15.963029999999998
2571,4,13-Nouakchott,Arafat,Arafat,18.06704,-15.942870000000001,prive,Urbain,0.0,ISLAH NEMOLOGIE,13701001.0,7.0,6.0,142.0,8.0,0.0,0.0,2.0,0.11,3G,MC3G0225,18.06675,-15.94386111
2572,42,13-Nouakchott,Arafat,Arafat,18.0745,-15.9603,prive,Urbain,0.0,ISLAH RAID,13701001.0,25.0,6.0,658.0,26.0,1.0,1.0,4.0,0.18,3G,MC3G0166,18.07501,-15.95871
2573,96,13-Nouakchott,Arafat,Arafat,18.06795,-15.950920000000002,public,Urbain,0.0,KHATRY1,13701001.0,12.0,6.0,295.0,13.0,1.0,0.0,6.0,0.36,3G,MR3G0047,18.070206,-15.953378
2574,97,13-Nouakchott,Arafat,Arafat,18.06795,-15.950920000000002,public,Urbain,0.0,KHATRY2,13701001.0,8.0,6.0,252.0,9.0,1.0,0.0,12.0,0.36,3G,MR3G0047,18.070206,-15.953378
2575,47,13-Nouakchott,Arafat,Arafat,18.05315,-15.96045,public,Urbain,0.0,LEMRABOT SIDI MAHMOUD,13701001.0,18.0,6.0,576.0,19.0,1.0,1.0,16.0,0.16,3G,MC3G0215,18.05211667,-15.95940278
2576,142,13-Nouakchott,Arafat,Arafat,18.072370000000003,-15.96008,Public,Urbain,1301502.0,LYCEE ARAFAT 2,13701001.0,25.0,7.0,625.0,50.0,1.0,1.0,6.0,0.15,3G,MR3G0044,18.071432,-15.961064000000002
2577,158,13-Nouakchott,Arafat,Arafat,18.047755,-15.97099528,Prive,Urbain,1301501.0,LYCEE ARAFAT1,13701001.0,11.0,7.0,291.0,35.0,1.0,1.0,11.0,0.11,3G,MC3G0169,18.04789,-15.969929999999998
2578,144,13-Nouakchott,Arafat,Arafat,18.05823,-15.96555,Public,Urbain,1301509.0,LYCEE D'EXCELLENCE2,13701001.0,6.0,7.0,150.0,17.0,1.0,1.0,3.0,0.29,3G,MR3G0049,18.058188,-15.968339000000002
2579,70,13-Nouakchott,Arafat,Arafat,18.03833611,-15.95872778,prive,Urbain,0.0,MAADAN,13701001.0,11.0,6.0,385.0,12.0,1.0,1.0,1.0,0.22,3G,MA3G0028,18.0392,-15.9569
2580,163,13-Nouakchott,Arafat,Arafat,18.058729999999997,-15.969320000000002,Prive,Urbain,0.0,MAINE TAGHAFA,13701001.0,12.0,10.0,218.0,18.0,1.0,1.0,1.0,0.12,3G,MR3G0049,18.058188,-15.968339000000002
2581,59,13-Nouakchott,Arafat,Arafat,18.04017,-15.959779999999999,prive,Urbain,0.0,MAINE TAGHAFA(EXTENSION 3),13701001.0,4.0,5.0,54.0,5.0,1.0,0.0,2.0,0.32,3G,MA3G0028,18.0392,-15.9569
2582,98,13-Nouakchott,Arafat,Arafat,18.05507222,-15.95589722,public,Urbain,0.0,MED ALY O/ ADDOUD,13701001.0,17.0,6.0,614.0,18.0,0.0,0.0,6.0,0.24,3G,MC3G0172,18.05636389,-15.95413611
2583,114,13-Nouakchott,Arafat,Arafat,18.04584,-15.96165,prive,Urbain,0.0,MEKET MOUKARAM,13701001.0,3.0,4.0,42.0,4.0,1.0,1.0,2.0,0.11,3G,MC3G0203,18.04672,-15.96205
2584,72,13-Nouakchott,Arafat,Arafat,18.03815,-15.95943,prive,Urbain,0.0,MICHKATE,13701001.0,5.0,6.0,107.0,6.0,0.0,0.0,1.0,0.29,3G,MA3G0028,18.0392,-15.9569
2585,148,13-Nouakchott,Arafat,Arafat,18.05936,-15.95669,Prive,Urbain,202.0,MOHAMEDIYA,13701001.0,7.0,7.0,175.0,23.0,1.0,1.0,6.0,0.17,3G,MC3G0206,18.0605,-15.95555
2586,26,13-Nouakchott,Arafat,Arafat,18.05865,-15.95575,prive,Urbain,0.0,MOHAMEDYA,13701001.0,7.0,6.0,164.0,8.0,1.0,1.0,2.0,0.21,3G,MC3G0206,18.0605,-15.95555
2587,85,13-Nouakchott,Arafat,Arafat,18.04074,-15.95009,prive,Urbain,0.0,NABIDINE,13701001.0,5.0,6.0,73.0,6.0,1.0,0.0,2.0,0.33,3G,MC3G0202,18.0386,-15.947920000000002
2588,19,13-Nouakchott,Arafat,Arafat,18.0705,-15.93684,prive,Urbain,0.0,NAHDA2,13701001.0,3.0,4.0,84.0,4.0,0.0,0.0,0.0,0.29,3G,MA3G0160,18.073087,-15.93714
2589,64,13-Nouakchott,Arafat,Arafat,18.04348,-15.96469,prive,Urbain,0.0,NEMA TENGUELA,13701001.0,3.0,4.0,56.0,4.0,0.0,0.0,1.0,0.3,3G,MC3G0204,18.04126,-15.963029999999998
2590,138,13-Nouakchott,Arafat,Arafat,18.06449,-15.958039999999999,Prive,Urbain,342.0,NIBASSE,13701001.0,3.0,5.0,91.0,11.0,1.0,0.0,4.0,0.31,3G,MC3G0177,18.06622,-15.960289999999999
