IDORDRE,Wilaya,Moughataa,Commune,LON,LAT,Type,Milieu,School Code,Name of the school,Locality Code,Classrooms,Divisions,Students,Teachers,Water,Electricity,Latrines,Tower_Distance,Type of Service,Tower Details,Tower_Latitude,Tower_Longitude
44,13-Nouakchott,El mina,El mina,18.06101,-15.98449,prive,Urbain,0,EDUCATION POUR TOUS,13601001,7,6,135,8,0,1,2,0.27,3G,MC3G0058,18.0605833,-15.982
8,13-Nouakchott,El mina,El mina,18.07373,-15.98487,Prive,Urbain,142,EL GHOUDWA,13601001,4,6,100,13,1,1,2,0.26,3G,MC3G0034,18.07402,-15.98241
4,13-Nouakchott,El mina,El mina,18.06188,-15.99461,Public,Urbain,1303508,EL MINA 2,13601001,9,7,225,27,0,1,6,0.17,3G,MR3G0064,18.0629,-15.9934
5,13-Nouakchott,El mina,El mina,18.05507,-15.98142,Public,Urbain,1303504,EL MINA 3,13601001,7,7,175,16,0,1,4,0.56,3G,MC3G0059,18.0584722,-15.9853333
55,13-Nouakchott,El mina,El mina,18.07225,-15.97672,prive,Urbain,0,EL VAIDA,13601001,5,6,6,6,1,1,2,0.1,3G,MA3G0012,18.0724,-15.9758
58,13-Nouakchott,El mina,El mina,18.05104,-15.99205,prive,Urbain,0,EL ZOUBEIR IBN AWAH,13601001,6,6,152,7,0,0,2,0.11,3G,MR3G0062,18.050763,-15.99308
48,13-Nouakchott,El mina,El mina,18.05485,-15.98769,prive,Urbain,0,ENERS PRIVE,13601001,10,6,115,11,1,1,1,0.24,3G,MC3G0056,18.05297222,-15.986638
33,13-Nouakchott,El mina,El mina,18.0355,-15.97964,prive,Urbain,0,EPITAXES,13601001,4,5,143,5,1,0,0,0.75,3G,MC3G0184,18.02914722,-15.98215833
15,13-Nouakchott,El mina,El mina,18.07255,-15.97672,prive,Urbain,0,ESPOIR,13601001,5,6,119,6,1,1,0,0.1,3G,MA3G0012,18.0724,-15.9758
11,13-Nouakchott,El mina,El mina,18.05712778,-15.99406389,public,Urbain,0,GHAZALI,13601001,9,6,373,10,0,0,2,0.05,3G,MC3G0264,18.0569,-15.9937
32,13-Nouakchott,El mina,El mina,18.0372,-15.97441,public,Urbain,0,IBN HAMBAL,13601001,7,6,279,8,1,0,8,0.66,3G,MA3G0153,18.03911,-15.96848
2,13-Nouakchott,El mina,El mina,18.02776,-15.99074,prive,Urbain,0,IKHLASS,13601001,9,6,317,10,1,0,1,0.47,3G,MA3G0004,18.029878,-15.98694
26,13-Nouakchott,El mina,El mina,18.05319,-15.99567,public,Urbain,0,IMAM HADRAMI1,13601001,13,6,480,14,0,0,2,0.2,2G,MC2G0028,18.0515278,-15.9963333
19,13-Nouakchott,El mina,El mina,18.06492,-15.99062,Prive,Urbain,0,INSTITUT DES LANGUES ARABE POUR LE NON ARABISANT,13601001,9,12,305,19,0,1,2,0.21,3G,MC3G0098,18.06681667,-15.990325
65,13-Nouakchott,El mina,El mina,18.06302,-16.0002,prive,Urbain,0,LA CONCURRENCE,13601001,2,3,62,3,0,0,6,0.37,3G,MC3G0118,18.05973,-16.00056
50,13-Nouakchott,El mina,El mina,18.06305,-15.99477,prive,Urbain,0,LA CONCURRENCE,13601001,7,6,206,8,1,1,2,0.15,3G,MR3G0064,18.0629,-15.9934
22,13-Nouakchott,El mina,El mina,18.0612,-15.98862,prive,Urbain,0,LE MERITE,13601001,3,4,117,4,0,1,9,0.15,3G,MA3G0007,18.0616,-15.99
20,13-Nouakchott,El mina,El mina,18.0679,-15.98205,prive,Urbain,0,LE SAVOIR,13601001,5,6,217,6,1,1,0,0.39,3G,MR3G0061,18.064435,-15.981843
27,13-Nouakchott,El mina,El mina,18.049,-15.99492,public,Urbain,0,LIMAM HADRAMI2,13601001,8,6,457,9,0,0,2,0.28,3G,MR3G0062,18.050763,-15.99308
37,13-Nouakchott,El mina,El mina,18.07744,-15.97708,prive,Urbain,0,LIMANE SAMBA ALARBA,13601001,5,6,147,6,1,1,1,0.2,3G,MC3G0066,18.07866,-15.97574
3,13-Nouakchott,El mina,El mina,18.0678,-15.9861,Public,Urbain,13035001,LYCEE EL MINA,13601001,14,7,350,42,0,1,4,0.2,3G,MC3G0091,18.06884,-15.98763
23,13-Nouakchott,El mina,El mina,18.0558,-15.99728,public,Urbain,0,LYMANE HADRAMI3,13601001,11,6,424,12,0,0,12,0.14,3G,MC3G0020,18.0565278,-15.9983889
13,13-Nouakchott,El mina,El mina,18.070014,-15.97713,prive,Urbain,0,MA -ASSA,13601001,6,6,32,7,1,1,0,0.04,3G,MR3G0063,18.07033,-15.977037
21,13-Nouakchott,El mina,El mina,18.06772,-15.98383,prive,Urbain,0,MACHALLAH,13601001,5,6,306,6,0,1,12,0.34,3G,MC3G0057,18.06462778,-15.98391389
24,13-Nouakchott,El mina,El mina,18.02778,-15.98216,public,Urbain,0,MAKHA1,13601001,13,6,701,14,0,0,2,0.15,3G,MR3G0066,18.0291,-15.9823
36,13-Nouakchott,El mina,El mina,18.01441,-15.99018,public,Urbain,0,MED LEMINE O/ CHEIKH O/ BANE,13601001,5,6,231,6,0,1,2,0.14,3G,MC3G0190,18.0155,-15.989527
59,13-Nouakchott,El mina,El mina,18.02752,-15.9814,prive,Urbain,0,MEDOUME SARR,13601001,7,6,151,8,1,1,2,0.2,3G,MC3G0184,18.02914722,-15.98215833
14,13-Nouakchott,El mina,El mina,18.02752,-15.9814,Prive,Urbain,0,MEDOUN SARR,13601001,12,4,300,8,1,1,3,0.2,3G,MC3G0184,18.02914722,-15.98215833
34,13-Nouakchott,El mina,El mina,18.01843,-15.9833,public,Urbain,0,MEKKA2,13601001,8,6,403,9,0,0,4,0.73,3G,MC3G0190,18.0155,-15.989527
62,13-Nouakchott,El mina,El mina,18.05409,-15.98887,prive,Urbain,0,MOUTALY,13601001,5,6,175,6,1,1,10,0.27,3G,MC3G0056,18.05297222,-15.986638
10,13-Nouakchott,El mina,El mina,18.05931,-15.99322,public,Urbain,0,NESSIBA1,13601001,5,6,570,6,0,0,8,0.27,3G,MC3G0264,18.0569,-15.9937
6,13-Nouakchott,El mina,El mina,18.05931,-15.99397,public,Urbain,0,NESSIBA2,13601001,10,6,478,11,0,0,16,0.27,3G,MC3G0264,18.0569,-15.9937
5,13-Nouakchott,El mina,El mina,18.05931,-15.99397,public,Urbain,0,NESSIBA3,13601001,5,6,288,6,0,0,4,0.27,3G,MC3G0264,18.0569,-15.9937
45,13-Nouakchott,El mina,El mina,18.05826,-15.97894,public,Urbain,0,OULD MAYABE2,13601001,7,6,326,8,1,0,2,0.33,3G,MA3G0027,18.057683,-15.975883
63,13-Nouakchott,El mina,El mina,18.0184,-15.98401,public,Urbain,0,OULD MOUTALY,13601001,7,6,523,8,0,0,2,0.67,3G,MC3G0190,18.0155,-15.989527
30,13-Nouakchott,El mina,El mina,18.03387,-15.98591,public,Urbain,0,OULD RAZGHE2,13601001,7,6,335,8,1,0,0,0.46,3G,MA3G0004,18.029878,-15.98694
8,13-Nouakchott,El mina,El mina,18.0711,-15.97322,prive,Urbain,0,OUSMANE SARR,13601001,6,6,98,7,1,1,3,0.31,3G,MA3G0012,18.0724,-15.9758
2,13-Nouakchott,El mina,El mina,18.06324,-15.99164,Public,Urbain,0,PROFESSEUR OUMAR BA,13601001,3,3,75,7,1,1,3,0.19,3G,MR3G0064,18.0629,-15.9934
3,13-Nouakchott,El mina,El mina,18.02496,-15.98686,public,Urbain,0,RASGA1,13601001,11,6,690,12,0,0,8,0.55,3G,MA3G0004,18.029878,-15.98694
9,13-Nouakchott,El mina,El mina,18.06638,-15.99069,Prive,Urbain,0,SCIENCE ET SAVOIR,13601001,21,13,658,27,1,1,6,0.06,3G,MC3G0098,18.06681667,-15.990325
41,13-Nouakchott,El mina,El mina,18.05489,-15.98172,public,Urbain,0,SEDOUME 2,13601001,9,6,395,10,1,0,6,0.55,3G,MC3G0059,18.0584722,-15.9853333
42,13-Nouakchott,El mina,El mina,18.0549,-15.98176,public,Urbain,0,SEDOUME1,13601001,10,6,576,11,0,0,4,0.55,3G,MC3G0059,18.0584722,-15.9853333
19,13-Nouakchott,El mina,El mina,18.06689,-15.982095,prive,Urbain,0,SUNA MOUHAMEDIYA,13601001,4,5,97,5,1,0,0,0.27,3G,MR3G0061,18.064435,-15.981843
18,13-Nouakchott,El mina,El mina,18.06136,-15.98954,Prive,Urbain,0,TAWFIGH,13601001,10,12,230,21,1,1,8,0.06,3G,MA3G0007,18.0616,-15.99
40,13-Nouakchott,El mina,El mina,18.06403,-15.98288,public,Urbain,0,TAYSIR,13601001,13,6,472,14,1,1,2,0.12,3G,MR3G0061,18.064435,-15.981843
12,13-Nouakchott,El mina,El mina,18.06134,-15.98844,prive,Urbain,0,THIERNO MAMADOU BOUBACAR KANE,13601001,6,6,124,7,1,1,1,0.17,3G,MA3G0007,18.0616,-15.99
1,13-Nouakchott,El mina,El mina,18.02718,-15.98694,prive,Urbain,0,THIERNO MOUNTAGHA TALL,13601001,12,6,990,13,0,1,2,0.3,3G,MA3G0004,18.029878,-15.98694
13,13-Nouakchott,El mina,El mina,18.07165,-15.98322,Prive,Urbain,0,THIERNO YAYA BASS,13601001,9,10,210,16,1,1,2,0.05,2G,MC2G0089,18.07146111,-15.98363333
57,13-Nouakchott,El mina,El mina,18.01566,-15.98459,prive,Urbain,0,ZOUBEIR IBN AWAM,13601001,6,6,135,7,1,0,2,0.52,3G,MC3G0190,18.0155,-15.989527
4,13-Nouakchott,Ksar,Ksar,18.0844,-15.97168,public,Urbain,0,ANNEXE,13201001,20,6,298,21,1,1,2,0.2,2G,MR2G0104,18.08396,-15.969852
32,13-Nouakchott,Ksar,Ksar,18.07953,-15.97631,Prive,Urbain,256,AVENIR,13201001,8,11,268,17,0,0,4,0.11,3G,MC3G0066,18.07866,-15.97574
22,13-Nouakchott,Ksar,Ksar,18.08201,-15.97503,Prive,Urbain,0,BAB EL ILM,13201001,5,7,125,15,1,1,2,0.08,3G,MC3G0155,18.08188889,-15.97580556
39,13-Nouakchott,Ksar,Ksar,18.11372,-15.94697,Prive,Urbain,0,BILAL EL WELY,13201001,11,6,275,13,1,1,4,0.2,3G,MA3G0020,18.115,-15.9483
15,13-Nouakchott,Ksar,Ksar,18.08564,-15.97257,public,Urbain,0,CAPITALE 8,13201001,8,6,163,9,1,1,0,0.26,3G,MC3G0160,18.0879,-15.97308
35,13-Nouakchott,Ksar,Ksar,18.0797,-15.97292,Public,Urbain,1304507,COLLEGE ARABE,13201001,14,7,350,17,1,1,8,0.29,3G,MR3G0072,18.08107,-15.9753
36,13-Nouakchott,Ksar,Ksar,18.0789,-15.97328,Public,Urbain,1304505,COLLEGE DES JEUNES FILLES,13201001,10,7,250,22,1,1,12,0.26,3G,MC3G0066,18.07866,-15.97574
43,13-Nouakchott,Ksar,Ksar,18.09892,-15.96032,Public,Urbain,13080805,COLLEGE DU KSAR,13201001,14,7,350,30,1,1,11,0.38,3G,MR3G0077,18.09558333,-15.96097222
37,13-Nouakchott,Ksar,Ksar,18.10723,-15.95458,Prive,Urbain,0,DAR EL OULOUM,13201001,24,7,600,31,1,1,15,0.26,3G,MC3G0073,18.10491667,-15.95513889
24,13-Nouakchott,Ksar,Ksar,18.08339,-15.97535,Prive,Urbain,0,ECOLE PRIVE EL MANARA,13201001,5,7,125,15,1,1,2,0.08,3G,MA3G0008,18.0836,-15.9746
29,13-Nouakchott,Ksar,Ksar,18.08278,-15.97472,Prive,Urbain,0,ECOLE PRIVEE EL KHIYAR,13201001,18,6,450,12,1,1,8,0.09,3G,MA3G0008,18.0836,-15.9746
44,13-Nouakchott,Ksar,Ksar,18.10018,-15.9571,Prive,Urbain,1110,EL AWAIL,13201001,13,9,224,14,1,1,2,0.15,3G,MA3G0022,18.0993,-15.956
23,13-Nouakchott,Ksar,Ksar,18.08182,-15.97485,Prive,Urbain,0,EL BARAKA,13201001,30,7,750,68,0,0,2,0.1,3G,MR3G0072,18.08107,-15.9753
41,13-Nouakchott,Ksar,Ksar,18.11813,-15.95329,Prive,Urbain,2363,EL GHALEM,13201001,10,4,250,8,0,1,2,0.1,3G,MR3G0126,18.117229,-15.953558
6,13-Nouakchott,Ksar,Ksar,18.08275,-15.97474,prive,Urbain,0,EL KHIYAR,13201001,11,6,346,12,1,1,16,0.1,3G,MA3G0008,18.0836,-15.9746
42,13-Nouakchott,Ksar,Ksar,18.11848,-15.94951,Prive,Urbain,828,EL MOHAMEDIYA EL HADTHA,13201001,14,7,350,26,1,1,2,0.25,3G,MC3G0070,18.11634,-15.9503
20,13-Nouakchott,Ksar,Ksar,18.11843,-15.94951,prive,Urbain,0,EL MOUHAMEDIYA EL HADITHA,13201001,8,6,133,9,1,1,0,0.25,3G,MC3G0070,18.11634,-15.9503
22,13-Nouakchott,Ksar,Ksar,18.10503,-15.95745,prive,Urbain,0,EL VADHILA,13201001,9,6,170,10,1,1,9,0.07,3G,MC3G0054,18.105275,-15.95801111
10,13-Nouakchott,Ksar,Ksar,18.078282,-15.973635,prive,Urbain,0,IMAMA KISMA ALPHA,13201001,6,6,145,7,0,0,8,0.21,3G,MR3G0078,18.076478,-15.972942
38,13-Nouakchott,Ksar,Ksar,18.11079,-15.95047,Prive,Urbain,0,INARA,13201001,8,11,333,17,1,1,2,0.03,3G,MC3G0071,18.11057222,-15.95041111
24,13-Nouakchott,Ksar,Ksar,18.10147,-15.9557,public,Urbain,0,KSAR 1,13201001,10,6,257,11,1,0,2,0.07,3G,MC3G0045,18.10141,-15.95638
34,13-Nouakchott,Ksar,Ksar,18.08011,-15.97297,Public,Urbain,0,LYCEE ARABE,13201001,10,7,250,30,1,1,2,0.27,3G,MR3G0072,18.08107,-15.9753
27,13-Nouakchott,Ksar,Ksar,18.08566,-15.97025,Public,Urbain,1304502,LYCEE DE GARCON 1,13201001,28,7,700,14,1,1,12,0.19,2G,MR2G0104,18.08396,-15.969852
33,13-Nouakchott,Ksar,Ksar,18.07939,-15.97363,Public,Urbain,1304504,LYCEE DE GARCON 2,13201001,24,7,600,42,1,1,3,0.24,3G,MC3G0066,18.07866,-15.97574
30,13-Nouakchott,Ksar,Ksar,18.08523,-15.97019,Public,Urbain,0,LYCEE D'EXCELLENCE 1,13201001,6,7,150,16,1,1,0,0.15,2G,MR2G0104,18.08396,-15.969852
40,13-Nouakchott,Ksar,Ksar,18.11517,-15.95326,Public,Urbain,130453,LYCEE EL JEDIDA,13201001,18,7,450,30,0,1,4,0.23,3G,MR3G0126,18.117229,-15.953558
17,13-Nouakchott,Ksar,Ksar,18.1118,-15.95561,public,Urbain,0,SIDI AHMED AIDDA,13201001,18,6,417,19,0,1,0,0.09,3G,MC3G0072,18.1122,-15.95637
24,13-Nouakchott,Riyadh,Riyadh,17.99834,-15.97452,public,Urbain,0,ABASS II,13901001,9,6,281,10,0,0,2,0.06,3G,MC3G0208,17.99891,-15.97443
69,13-Nouakchott,Riyadh,Riyadh,17.96012,-15.96886,public,Urbain,0,ABDELLAHI IBN MESSOUD,13901001,3,4,90,4,0,0,2,2.12,3G,MC3G0207,17.979222,-15.969194
67,13-Nouakchott,Riyadh,Riyadh,17.99008,-15.96849,prive,Urbain,0,ABOU HOURAIRATA 2,13901001,5,6,139,6,1,0,2,0.42,3G,MC3G0210,17.98631,-15.96822
70,13-Nouakchott,Riyadh,Riyadh,17.999948,-15.944758,prive,Urbain,0,ALWIYA,13901001,4,5,76,5,1,0,1,1.41,3G,MA3G0134,18.01138,-15.93899
3,13-Nouakchott,Riyadh,Riyadh,17.97576,-15.96945,prive,Urbain,0,AVENIR PK 12,13901001,5,6,126,6,1,0,8,0.39,3G,MC3G0207,17.979222,-15.969194
31,13-Nouakchott,Riyadh,Riyadh,18.02343,-15.97283,public,Urbain,0,BILAL BEN RABAH,13901001,20,6,636,21,0,1,12,0.18,3G,MA3G0161,18.02507,-15.9728
21,13-Nouakchott,Riyadh,Riyadh,17.99968,-15.97323,prive,Urbain,0,CHEIKH YACOUB,13901001,7,6,241,8,1,1,12,0.15,3G,MC3G0208,17.99891,-15.97443
74,13-Nouakchott,Riyadh,Riyadh,17.98554,-15.97043,prive,Urbain,0,Complexe Franco-Mauritanienne,13901001,5,6,145,6,0,1,6,0.25,3G,MC3G0210,17.98631,-15.96822
60,13-Nouakchott,Riyadh,Riyadh,18.0089,-15.9723,prive,Urbain,0,DAR EL FIKR RYADH,13901001,14,11,460,18,1,1,8,0.29,3G,MC3G0209,18.01122,-15.97105
37,13-Nouakchott,Riyadh,Riyadh,18.01084,-15.97396,public,Urbain,0,EBOU EYOUB 1,13901001,11,6,457,12,1,0,1,0.17,3G,MA3G0025,18.011,-15.9756
38,13-Nouakchott,Riyadh,Riyadh,18.01106,-15.97386,public,Urbain,0,EBOU EYOUB 2,13901001,9,6,267,10,1,1,2,0.18,3G,MA3G0025,18.011,-15.9756
26,13-Nouakchott,Riyadh,Riyadh,17.99834,-15.97452,public,Urbain,0,EL ABASS 1,13901001,13,6,452,14,0,0,2,0.06,3G,MC3G0208,17.99891,-15.97443
66,13-Nouakchott,Riyadh,Riyadh,18.03026,-15.96214,public,Urbain,0,EL HADJ EL MECHRI,13901001,11,6,400,12,0,0,1,0.29,3G,MC3G0194,18.0327778,-15.9612778
7,13-Nouakchott,Riyadh,Riyadh,18.0019,-15.97609,prive,Urbain,0,EL IBDHA,13901001,5,6,130,6,1,0,1,0.38,3G,MC3G0208,17.99891,-15.97443
9,13-Nouakchott,Riyadh,Riyadh,17.97541,-15.96469,public,Urbain,0,EL ISLAH,13901001,8,6,145,9,1,0,2,0.45,3G,MR3G0151,17.9793,-15.9657
39,13-Nouakchott,Riyadh,Riyadh,18.0198,-15.97419,prive,Urbain,0,EL MEDINA,13901001,5,6,67,6,1,0,2,0.2,3G,MR3G0082,18.0195,-15.97229
65,13-Nouakchott,Riyadh,Riyadh,18.01551,-15.96145,public,Urbain,0,EL MEDINA TARHIL,13901001,9,6,562,10,0,0,6,0.34,3G,MR3G0083,18.017368,-15.958956
15,13-Nouakchott,Riyadh,Riyadh,17.99211,-15.96819,prive,Urbain,0,EL MENHEL JEDID,13901001,6,6,330,7,1,1,0,0.53,3G,MC3G0212,17.99033056,-15.97286111
68,13-Nouakchott,Riyadh,Riyadh,18.030271,-15.95608,prive,Urbain,0,EL MESSABIA,13901001,5,6,115,6,1,1,8,0.6,3G,MR3G0080,18.032768,-15.961099
49,13-Nouakchott,Riyadh,Riyadh,18.01777,-15.95701,prive,Urbain,0,ESSIYADA,13901001,3,4,82,4,1,0,6,0.2,3G,MC3G0218,18.01761,-15.95894
23,13-Nouakchott,Riyadh,Riyadh,17.99912,-15.9692,prive,Urbain,0,FALAH,13901001,2,1,70,2,0,0,12,0.49,3G,MC3G0216,18.00322222,-15.96741667
14,13-Nouakchott,Riyadh,Riyadh,18.00411,-15.95879,public,Urbain,0,GLEIGUIM O/ MOUTALI,13901001,9,6,571,10,0,1,2,0.29,3G,MR3G0085,18.00633,-15.96016
61,13-Nouakchott,Riyadh,Riyadh,18.01505,-15.94958,public,Urbain,0,HAMADENE OULD ELEMINE,13901001,8,6,442,9,0,0,2,1.02,3G,MR3G0083,18.017368,-15.958956
40,13-Nouakchott,Riyadh,Riyadh,18.010825,-15.97468,prive,Urbain,0,HAMED KEBIR,13901001,7,6,94,8,1,0,2,0.1,3G,MA3G0025,18.011,-15.9756
30,13-Nouakchott,Riyadh,Riyadh,18.02065,-15.9714,prive,Urbain,0,HASSAD EL ILM,13901001,7,6,109,8,1,1,0,0.16,3G,MR3G0082,18.0195,-15.97229
5,13-Nouakchott,Riyadh,Riyadh,17.97741,-15.97142,prive,Urbain,0,JAAVAR ESSADEGH,13901001,10,8,202,15,1,1,4,0.31,3G,MC3G0207,17.979222,-15.969194
12,13-Nouakchott,Riyadh,Riyadh,18.01626,-15.97271,prive,Urbain,0,LA PORTE DU SAVOIR,13901001,5,6,93,6,1,1,1,0.36,3G,MR3G0082,18.0195,-15.97229
43,13-Nouakchott,Riyadh,Riyadh,18.02848,-15.97028,prive,Urbain,0,LE SYMBOLE,13901001,5,6,268,6,1,0,4,0.29,3G,MC3G0211,18.02602778,-15.971325
25,13-Nouakchott,Riyadh,Riyadh,18.00469,-15.97479,public,Urbain,0,LIMAM MALICK II,13901001,13,6,408,14,1,1,12,0.18,3G,MR3G0081,18.0057,-15.9734
75,13-Nouakchott,Riyadh,Riyadh,18.02049,-15.94251,prive,Urbain,0,MAINE THAGHAFA,13901001,6,6,103,7,1,1,3,0.71,3G,MA3G0154,18.02617,-15.94555
45,13-Nouakchott,Riyadh,Riyadh,18.00144,-15.97383,prive,Urbain,0,MANAHIL IIM II CE TUHUNDI GANDAL,13901001,7,6,269,8,1,0,2,0.29,3G,MC3G0208,17.99891,-15.97443
57,13-Nouakchott,Riyadh,Riyadh,18.01723,-15.95842,prive,Urbain,0,MECQUA TAL MOUKARAM,13901001,6,6,152,7,1,1,2,0.06,3G,MR3G0083,18.017368,-15.958956
64,13-Nouakchott,Riyadh,Riyadh,18.00435,-15.96937,prive,Urbain,0,MEDOUNE SARR,13901001,6,6,99,7,1,1,1,0.24,3G,MC3G0216,18.00322222,-15.96741667
32,13-Nouakchott,Riyadh,Riyadh,18.01533,-15.97432,prive,Urbain,0,MENAH ILM,13901001,13,6,567,14,1,1,8,0.3,3G,MC3G0213,18.01275,-15.97506944
50,13-Nouakchott,Riyadh,Riyadh,18.02013,-15.96647,public,Urbain,0,MENAHEL EL ILM (EXTENTION )3,13901001,3,4,61,4,1,1,2,0.4,3G,MC3G0222,18.02292,-15.96402778
2,13-Nouakchott,Riyadh,Riyadh,17.98351,-15.96917,public,Urbain,0,MOCTAR O/ DADDAH,13901001,8,6,428,9,0,0,1,0.33,3G,MC3G0210,17.98631,-15.96822
11,13-Nouakchott,Riyadh,Riyadh,18.00969,-15.97691,prive,Urbain,0,MOUBARAKATT,13901001,5,6,105,6,1,1,2,0.2,3G,MA3G0025,18.011,-15.9756
35,13-Nouakchott,Riyadh,Riyadh,18.02638,-15.97183,prive,Urbain,0,MUSLIM HANDS,13901001,4,5,171,5,0,1,8,0.07,3G,MC3G0211,18.02602778,-15.971325
41,13-Nouakchott,Riyadh,Riyadh,18.01825,-15.97468,prive,Urbain,0,NOUKHBETOU EL ASR,13901001,7,6,213,8,0,1,6,0.29,3G,MR3G0082,18.0195,-15.97229
